Vmag,Plx,B-V,Abs Mag
10.22,1.5,0.172,1.5598174818886372
8.68,5.54,1.211,1.0409804705431405
10.67,20.65,1.156,-0.8978401119848399
5.19,45.6,0.608,0.6060703146711297
8.74,0.79,1.297,2.708745817419117
7.92,5.75,0.523,1.3126643106207392
6.78,9.34,0.152,1.347306247539813
8.92,9.02,0.458,0.5215869249161166
9.31,2.38,0.318,1.522846085886976
7.8,2.75,1.128,2.0013346123394746
8.5,1.85,1.284,2.0656565431939726
9.39,3.33,0.52,1.19911153298736
9.13,6.0,0.431,0.7916974992327124
10.14,4.09,0.564,0.7205533839853162
8.83,29.51,0.906,-0.47193841899991895
8.75,5.38,0.546,1.0384354486672216
9.02,5.8,0.143,0.8651440128741257
8.23,0.47,0.072,3.363804284128565
8.79,5.63,0.195,0.9829832102973078
7.69,1.11,0.028,2.833354042426685
9.61,2.38,0.47,1.4028460858869765
5.81,21.16,0.289,1.024968673273704
8.84,4.47,0.972,1.1633849537361272
7.69,5.34,0.204,1.468917485942887
9.69,0.62,1.5,2.5392166210034928
9.14,9.65,0.602,0.3749453733124145
5.99,10.26,1.088,1.5817052784484047
8.8,2.86,0.977,1.5672679337419138
7.26,6.72,1.107,1.4412614538923496
7.48,0.37,0.634,3.87159655186601
9.08,0.99,1.054,2.3767296108049
7.46,1.1,-0.204,2.93321462968355
5.9,16.3,0.213,1.2156247911920839
9.65,6.26,0.28,0.5468513335791405
9.46,3.13,0.571,1.2249113249071029
8.0,6.26,1.26,1.2068513335791407
8.23,4.43,0.939,1.4151925475538607
7.62,7.01,0.394,1.2605639640666826
9.72,4.6,0.545,0.7864843366368515
6.22,8.41,0.942,1.6624080084041761
8.46,7.01,0.217,0.9245639640666823
8.96,2.33,0.062,1.6812881579479615
7.45,6.97,0.17,1.3335344438039811
8.94,26.92,0.882,-0.4361501111038784
8.85,5.38,0.159,0.9984354486672217
8.88,6.44,0.402,0.8302282652803754
6.99,1.29,0.54,2.982820579401502
7.97,7.36,1.107,1.078244371325002
8.43,0.59,-0.1,3.0862959767157117
8.85,7.62,0.66,0.696090057320799
7.76,3.39,0.58,1.8356006035938357
6.47,2.78,1.592,2.523910408163848
8.31,0.6,1.607,3.119697499232713
8.7,2.93,1.035,1.5862647592917813
10.29,4.4,0.023,0.5970946470276255
8.26,19.07,0.611,0.13529861390798886
8.18,4.07,0.506,1.5088111815495602
9.05,1.99,0.955,1.7822938471805863
7.88,0.95,1.043,2.8925527894223046
9.65,0.8,0.909,2.3338200260161126
7.63,9.46,0.945,0.9962177271964144
6.96,24.51,0.566,0.437313377495844
10.47,11.08,0.756,-0.277079520784822
7.56,7.42,0.18,1.2351921894419458
9.36,17.3,0.68,-0.22009220625759057
7.13,2.93,-0.011,2.214264759291781
8.95,6.78,0.539,0.7575406122658734
8.86,17.45,0.61,-0.027590862590396982
6.64,13.37,0.216,1.0917371854760312
7.0,11.5,0.304,1.0786043192927768
9.98,1.15,0.094,1.8866043192927766
9.08,5.93,0.354,0.8218906132714748
7.97,3.34,0.981,1.7645070663768714
6.8,8.94,1.097,1.3773249624081643
8.9,11.84,0.572,0.2932965952261977
7.8,6.36,0.122,1.2730857687031722
8.56,2.3,0.152,1.852544327964814
7.65,4.48,1.019,1.6374439720037117
8.33,0.39,0.979,3.4858707859470015
8.97,4.35,0.172,1.135021486090725
10.07,0.94,1.237,2.0257442928006024
8.94,6.44,0.512,0.8062282652803759
6.75,4.44,1.157,2.00523405977076
8.61,11.44,0.496,0.43914795108598953
8.47,2.87,1.143,1.696236206532015
8.73,9.53,0.46,0.549814198723347
8.97,18.6,0.677,-0.1270258884358327
11.67,7.64,0.61,-0.43418671715137974
8.58,0.23,1.493,3.844544327964814
7.02,12.98,0.506,0.9654506150712994
7.93,13.4,0.419,0.5737904032703846
9.84,7.24,0.523,0.3445228676057063
8.46,2.63,0.215,1.776088503020484
9.24,2.93,0.27,1.370264759291781
8.07,8.26,0.28,0.9380399053592356
8.93,2.3,0.1,1.7045443279648143
11.06,1.34,0.303,1.3217904032703847
9.31,1.34,0.093,2.0217904032703844
8.15,2.09,1.112,2.099707427777892
9.82,4.56,0.093,0.7540703146711298
8.65,2.84,-0.01,1.6333633199059245
8.5,3.1,1.446,1.6172766123314546
8.98,1.27,1.851,2.200392558088086
6.29,1.62,0.845,3.0649699709147384
8.57,1.41,0.218,2.2735617746892403
7.26,2.48,1.325,2.3070966383475673
7.87,1.42,1.562,2.547423311233887
9.41,3.93,1.15,1.0472148992491466
8.35,1.75,1.509,2.1739239026274113
7.81,12.39,0.407,0.6898573872478732
10.35,26.69,1.202,-0.992697147575015
9.49,3.31,1.095,1.1643440124485624
9.41,4.85,0.548,0.8645165227954728
6.72,2.45,1.545,2.533667831270935
7.73,4.32,1.241,1.6370325063701756
8.1,1.84,0.87,2.230364353980927
9.09,1.16,0.188,2.235084021546163
8.71,4.73,1.186,1.1662777185243764
8.05,16.06,0.515,0.3685089181146758
6.68,16.04,0.311,0.9175912721037107
7.75,11.08,1.076,0.8109204792151783
7.09,7.81,1.228,1.3786979322453994
7.81,3.14,-0.06,1.8821407038535702
7.69,4.43,1.01,1.631192547553861
8.94,2.1,0.187,1.7795614105321615
10.84,5.07,0.494,0.25398408133332795
8.88,4.9,0.538,1.0676078399429723
8.96,5.86,0.432,0.8802047679638182
8.21,0.68,-0.021,3.050982174587527
7.96,6.03,0.278,1.2553653757196974
8.74,4.87,0.363,1.128942077570731
9.55,2.17,0.982,1.5070805323029408
8.82,17.39,0.734,-0.008599164005425309
7.27,8.55,0.505,1.228067770543655
8.5,8.86,0.333,0.7051325562258984
9.03,7.54,0.712,0.6332573082604522
7.63,5.51,0.133,1.46569680229643
7.56,2.39,1.557,2.219204198103725
9.98,3.51,0.69,0.9173857670683517
6.45,6.08,1.321,1.8521928414545303
8.59,0.26,0.027,3.7340533040583637
9.69,3.0,0.544,1.1697574905606754
11.01,0.51,0.436,2.1808596478041276
8.4,2.53,1.058,1.8337589576483642
8.65,6.69,0.432,0.8891477644643537
7.2,18.58,0.515,0.5819085806847543
8.56,5.87,0.859,1.038723797504771
5.19,8.69,0.979,2.0459604471026664
9.44,1.92,1.039,1.657397542592901
6.93,13.63,0.497,0.9590082883306529
7.89,8.69,0.335,0.9659604471026672
7.67,0.75,1.569,3.1818774732165997
7.66,6.25,0.445,1.3442399653118495
7.4,0.51,1.808,3.624859647804127
9.1,5.24,0.615,0.921337426032547
6.93,6.81,1.093,1.56170577617443
9.45,5.75,0.588,0.7006643106207393
8.08,1.13,1.012,2.661843113033161
6.17,32.05,0.653,0.5203439322903275
9.71,6.18,0.72,0.5340230498223679
8.89,5.61,0.524,0.946074277487677
8.72,9.92,0.43,0.5189766556916424
9.71,3.47,1.012,1.035341050418252
9.47,6.99,0.497,0.5230456485086371
8.44,11.14,0.558,0.53022961832458
8.99,11.58,0.581,0.2765828812171655
7.55,1.81,1.338,2.464642850261631
7.09,4.61,1.28,1.8365981492207037
8.84,13.89,0.554,0.17859550852476858
7.93,0.6,1.64,3.271697499232713
8.19,2.62,0.145,1.8873974173605093
7.91,11.83,0.46,0.690030510744139
9.12,11.74,0.657,0.21266380617680908
9.87,5.86,0.524,0.5162047679638189
8.94,2.47,0.29,1.6386060934806685
8.02,8.14,0.436,0.9707511902215977
5.48,5.41,-0.098,2.341605469786861
8.15,9.99,0.417,0.740869023548035
8.24,8.77,0.367,0.8180008132679191
7.61,3.64,0.082,1.8337972327018879
8.16,16.88,0.665,0.28125511542072773
8.8,10.61,0.695,0.42856923219731835
8.79,8.97,0.538,0.5784151139118159
7.47,6.91,0.266,1.3330439052516034
8.45,4.05,0.504,1.4050899535706634
5.36,20.4,0.395,1.2367396651482025
9.18,-0.57,1.083,2.8162502886550174
6.89,6.04,1.02,1.681926122757736
6.34,5.05,-0.011,2.057417243762677
8.07,0.14,1.482,4.479743928643524
8.49,14.91,0.579,0.257044713094011
7.72,5.08,0.946,1.5002725754321615
7.78,2.44,0.828,2.113220347322541
7.42,11.57,0.9,0.9053332820965011
9.03,6.21,0.623,0.8018167996468399
9.18,1.81,0.533,1.812642850261631
8.03,3.64,1.047,1.6657972327018882
9.55,12.0,0.671,0.02163750790474985
8.74,4.64,0.151,1.1709640388902383
7.16,1.52,1.513,2.772312824110455
11.31,23.52,1.586,-1.2668746348082016
9.08,8.36,0.545,0.5235874451219672
8.2,2.4,1.407,1.9595775165767884
7.63,3.85,0.028,1.7770785409829988
8.51,5.0,0.364,1.1980599913279624
7.35,4.63,-0.014,1.7288380179640939
6.25,0.92,0.249,3.5724243453088897
11.63,14.6,1.163,-0.9807057115688746
8.37,2.56,0.413,1.835520069376301
7.76,3.9,1.11,1.7138707859470017
8.81,4.99,1.158,1.0797989087532198
8.54,0.93,2.33,2.64703410289213
8.96,2.5,1.329,1.6201199826559247
9.02,6.87,0.447,0.7180865258808993
7.67,11.92,0.546,0.7794474891915648
8.88,5.41,0.435,0.9816054697868608
9.58,4.35,0.45,0.8910214860907253
10.81,6.21,0.718,0.08981679964683949
7.79,4.22,0.175,1.6333750980766524
7.95,6.2,0.425,1.235216621003492
6.39,3.54,1.511,2.3459934759484242
7.86,1.62,1.205,2.436969970914738
7.66,4.28,0.012,1.673112461973656
6.85,5.01,1.065,1.8603245482655086
8.56,2.8,1.011,1.6816839373155612
9.19,7.03,0.477,0.6300893499603522
7.19,2.51,1.465,2.3246525570379237
7.88,7.25,0.262,1.1273239868580127
9.01,1.16,1.626,2.267084021546163
7.86,3.81,0.187,1.6941500486487613
7.64,5.61,0.355,1.4460742774876774
7.07,5.42,1.42,1.7040014269232262
9.36,17.18,0.912,-0.2140463189904466
8.23,2.19,1.541,2.027111770319763
8.56,4.38,1.2,1.2930517789918006
9.35,5.36,0.54,0.8016704206144599
7.36,15.05,0.495,0.7009270001402758
8.6,3.09,1.0,1.5800830411503308
8.87,2.54,0.987,1.642332566760124
8.57,1.84,1.082,2.042364353980927
4.73,9.46,1.532,2.156217727196414
9.09,3.28,0.411,1.332252312576642
11.42,4.59,0.12,0.10837462892547763
7.94,10.29,1.02,0.7991692504751338
9.04,28.1,0.963,-0.5134126398101593
7.0,4.43,0.214,1.907192547553861
7.61,3.3,0.06,1.918972120244225
9.55,3.24,0.35,1.1589099795867754
11.43,10.55,0.8,-0.6185049192674231
8.43,5.63,0.458,1.1269832102973076
9.12,29.57,0.445,-0.589702649052235
9.48,26.05,0.511,-0.6236154552710864
8.55,3.88,0.945,1.402336548811585
9.17,6.3,0.509,0.7333189010928367
9.37,0.41,0.049,3.0264322865605293
9.56,2.93,1.477,1.2422647592917808
7.85,16.66,0.79,0.41665000585846246
10.38,7.75,0.574,0.06939659498737924
9.38,5.38,1.052,0.7864354486672213
7.97,10.11,0.321,0.8024976888179978
7.28,1.81,1.689,2.572642850261631
10.64,1.83,0.577,1.2190978205391407
9.29,7.91,0.578,0.4876470330046473
7.1,3.17,0.271,2.1578814755644973
8.36,19.34,0.636,0.0830870605060344
12.25,12.22,1.347,-1.074142411813071
7.81,8.0,0.373,1.069820026016113
8.24,8.51,0.549,0.8441408798308242
8.06,3.64,1.292,1.6537972327018877
9.41,4.91,0.333,0.853837015754063
7.86,5.07,1.086,1.4459840813333278
8.37,3.5,0.385,1.563863911299449
4.88,6.17,-0.027,2.467429671933517
7.94,1.73,0.079,2.347907793742409
8.87,2.31,0.518,1.7247760402157115
5.88,15.24,0.116,1.2820300659928372
7.94,35.86,0.807,-0.2852205704523282
9.12,-1.26,1.322,2.1512589097648744
7.56,4.53,1.227,1.6638035959743362
8.0,23.19,0.741,0.06939850272402523
10.36,2.15,0.491,1.1911230801687895
7.92,7.11,1.026,1.1282607985404673
8.19,13.06,0.546,0.49211364612189
9.14,3.88,1.345,1.1663365488115853
9.79,21.81,0.955,-0.5933113311574004
8.65,20.91,0.704,-0.10070806563534411
8.98,1.01,0.105,2.3993572524347146
6.79,22.33,0.399,0.5862225538571245
8.86,1.66,0.166,2.0157838239198904
9.37,2.16,1.562,1.5830924976981386
8.84,11.59,0.58,0.3358331280728081
7.67,2.27,1.427,2.2199482856137545
9.07,2.15,0.503,1.7071230801687893
8.06,4.17,0.249,1.535727890052485
9.45,9.41,0.546,0.27282075314548637
9.66,3.11,0.461,1.150479221946325
8.15,4.51,0.116,1.431646916244079
8.32,3.93,1.093,1.4832148992491465
8.24,5.06,0.512,1.2956989663204017
9.82,2.22,0.18,1.3792940510987226
8.96,-0.57,0.112,2.9042502886550166
9.3,7.83,0.517,0.4924764758841128
9.43,3.56,0.477,1.1251000040542496
9.29,6.47,0.458,0.6621914386625996
8.79,2.72,0.832,1.6148621919316029
9.68,11.01,0.733,0.04442536205649681
8.44,2.86,1.424,1.711267933741914
6.97,8.75,0.989,1.3279838939553739
5.89,11.47,1.247,1.5248731641974644
7.49,7.56,0.463,1.2469564089975869
9.61,10.09,0.76,0.14821766752617904
8.73,6.3,0.627,0.9093189010928364
8.45,2.12,1.503,1.9673282781424972
10.56,3.7,0.74,0.6395965518660098
9.43,11.71,0.558,0.09088620985527385
7.14,4.21,1.106,1.8954358083286635
10.02,5.81,0.354,0.46364773521933883
6.7,8.51,0.333,1.4601408798308246
7.2,0.98,0.632,3.13754784861501
8.72,10.18,0.531,0.4965044439985199
8.13,2.6,1.163,1.9180533040583636
8.03,0.34,0.389,3.7250421659154895
7.02,9.68,0.244,1.2202492853832125
9.04,4.99,0.724,0.9877989087532203
8.14,8.61,0.297,0.8739936970926901
9.36,13.65,0.585,-0.01426530275354949
10.31,16.03,1.16,-0.5338670447082897
9.42,1.93,2.1,1.6608853819844527
10.06,2.58,0.673,1.1527605880735394
9.1,10.03,0.528,0.357398133959164
8.02,1.15,1.81,2.670604319292777
9.02,4.3,0.382,1.125063088840827
6.99,8.43,0.588,1.3523448507505154
8.0,0.69,1.06,3.1223018185254894
4.24,6.17,-0.136,2.7234296719335167
7.64,12.16,0.1,0.7741328501265677
8.38,6.58,0.607,1.0115482127720887
11.0,19.24,1.2,-0.9684101354035886
8.03,14.3,0.537,0.47732792506987637
9.08,4.95,1.082,0.9787896021328624
8.42,4.86,1.029,1.2587274614754134
9.17,2.48,-0.021,1.5430966383475675
6.14,7.03,1.461,1.8500893499603517
9.99,3.82,0.627,0.8398732741765826
8.43,17.62,0.739,0.13598819184794167
9.11,6.32,0.589,0.7545658434352301
9.26,4.75,0.36,0.942612780750267
9.94,2.21,1.594,1.3352154526297788
7.55,1.97,1.495,2.391067547676814
9.33,-0.44,1.074,2.981094647027625
10.19,6.59,1.67,0.2862291708119805
8.04,5.2,-0.004,1.3519933127304018
9.24,3.06,0.245,1.3325571470368398
8.62,2.51,0.09,1.752652557037924
6.45,27.5,0.45,0.5413346123394749
7.99,3.88,1.224,1.6263365488115853
7.46,10.83,0.409,0.9467430867493594
9.75,4.98,0.508,0.7055413144805648
8.72,1.09,1.555,2.4371470041187524
5.55,11.39,1.114,1.6669525518417991
9.1,24.14,0.879,-0.40547453152266044
7.1,4.55,1.131,1.8439772066857754
8.64,13.85,0.446,0.26110045319906516
7.99,6.95,0.039,1.1200303908197722
10.12,23.66,1.205,-0.7960294805838231
7.07,0.69,1.516,3.4943018185254893
10.89,48.01,1.449,-1.7186634119383313
10.6,-0.04,0.339,4.555880017344075
7.24,7.65,0.377,1.3366771296927644
8.7,7.61,0.415,0.7572306864588544
9.91,29.13,0.952,-0.8926809692553348
7.7,2.24,0.061,2.2195039633316744
7.05,5.2,0.987,1.7479933127304015
9.4,4.58,0.372,0.9182690439922615
9.37,3.51,1.252,1.1613857670683523
7.59,19.51,0.537,0.3834854612109641
8.6,14.99,0.502,0.20839673430344127
7.88,4.1,1.21,1.6224322865605292
8.91,3.72,0.784,1.294914120236205
8.69,60.22,1.397,-1.0354815023534805
9.33,13.65,0.746,-0.002265302753549747
9.1,7.25,0.559,0.6393239868580128
7.17,6.46,1.269,1.511534964009832
8.39,6.69,0.33,0.9931477644643536
9.41,10.58,0.581,0.1870286646016659
8.61,8.96,0.47,0.6513839806757495
9.62,12.28,0.695,-0.026396733610297218
7.89,4.97,1.484,1.451287222533336
8.29,9.28,0.546,0.7489040475622761
8.87,7.24,1.037,0.7325228676057065
7.78,1.26,0.046,2.687258909764874
8.45,3.04,1.125,1.6542528327824926
6.16,18.84,0.435,0.9858382030862831
8.61,1.48,1.298,2.2154765692100855
7.28,8.58,0.352,1.221025424302589
8.41,3.21,0.969,1.6229899351902557
7.45,9.43,0.506,1.0709766145253432
9.72,8.48,0.64,0.2552082954865721
7.61,1.38,1.581,2.676241827197527
9.08,4.06,0.389,1.150947932845612
7.89,0.37,-0.01,3.70759655186601
6.45,3.43,0.971,2.3494117599144593
8.63,4.45,0.193,1.2512799780381365
5.13,21.35,0.089,1.2892042412779152
10.13,22.11,1.065,-0.7411774851574282
8.7,4.64,0.441,1.1869640388902387
6.35,8.47,-0.025,1.6042331793385862
10.8,-0.53,1.3,2.231448260798422
8.9,9.35,0.433,0.4983767782549641
7.06,6.57,1.118,1.5408692608804386
8.41,3.0,0.155,1.6817574905606751
4.3,18.53,-0.053,1.7442491613622042
7.03,12.7,0.316,0.9803925580880861
5.29,21.01,0.311,1.2391478951880952
8.04,3.19,0.233,1.7764186338856383
6.96,5.98,1.125,1.662597632023178
9.75,11.1,0.701,0.009354042426685184
7.25,5.03,0.722,1.6968640298881454
10.76,7.15,0.827,-0.012612083602161307
8.85,2.15,1.133,1.7951230801687896
8.21,12.87,0.451,0.4968429061912264
7.84,0.92,1.498,2.9364243453088896
7.64,5.27,1.034,1.5003787695749071
7.19,1.79,1.629,2.618293938040213
9.24,2.43,0.183,1.5327874528033756
9.12,1.01,0.392,2.343357252434715
8.48,3.95,1.02,1.4148058087470794
10.32,3.9,0.413,0.6898707859470015
8.73,11.77,0.684,0.3664470743131304
9.03,9.51,0.635,0.4316389661251723
8.88,5.02,0.461,1.046592565709961
8.65,4.82,0.902,1.1739059235223006
7.78,17.83,0.65,0.3856973136492908
11.72,14.83,1.198,-1.0302823020567644
8.56,21.8,0.697,-0.10091298720920996
9.57,-1.88,1.56,1.6236843014726403
11.4,9.22,1.049,-0.48946184210725896
9.09,-0.11,0.065,4.28121462968355
10.17,1.5,0.383,1.5798174818886375
7.27,2.91,1.649,2.164214022028186
8.66,16.81,0.67,0.08486457312105813
8.59,3.25,0.312,1.5402332780422514
9.17,2.08,1.188,1.6958733300744768
8.61,2.75,0.44,1.6773346123394748
9.17,2.51,0.05,1.532652557037924
7.81,7.97,0.493,1.0730833572077754
8.62,3.85,1.128,1.3810785409829989
8.6,7.61,0.318,0.7972306864588543
9.13,1.08,1.071,2.2811524890261
6.11,8.8,1.106,1.6670346556996627
8.58,7.05,0.126,0.8716217660172028
8.53,8.1,0.356,0.7710299622427008
7.64,6.04,0.208,1.3819261227577364
9.29,2.16,1.308,1.6150924976981387
8.65,0.73,0.124,2.8133542797590883
9.01,5.87,0.45,0.8587237975047712
8.51,7.97,0.436,0.7930833572077752
10.22,10.65,0.83,-0.14269921554951354
7.91,11.13,0.422,0.7430096713305836
8.92,3.62,0.437,1.3145828589336686
8.95,3.97,0.778,1.22241898647377
8.82,1.9,0.218,1.9144927980943423
9.25,17.18,0.713,-0.1700463189904468
7.85,14.45,0.518,0.5402643058148666
9.52,8.01,0.48,0.3847349678315247
10.04,2.77,1.3,1.0990404618711032
7.5,14.44,0.57,0.6808656135327595
9.57,38.71,1.33,-1.00364634263791
7.05,15.06,0.427,0.8243500562706363
8.5,4.55,0.981,1.283977206685775
8.96,3.56,0.189,1.3131000040542493
8.97,5.96,0.465,0.8615074805195269
8.42,2.49,0.13,1.8396013058085274
5.89,32.48,0.591,0.6207679588617246
9.03,3.8,0.578,1.2284328067663801
8.61,9.06,0.97,0.6417436046463741
8.68,1.18,1.589,2.3842359853877495
8.93,8.4,0.436,0.5794414278762368
8.05,11.69,0.551,0.6443709776763196
8.62,6.48,0.309,0.9288499882588134
9.52,5.14,0.514,0.7700737620094487
8.02,3.59,1.002,1.681811102843362
12.0,37.55,1.5,-1.949219882680374
8.39,1.07,1.272,2.5852324446295802
9.19,8.45,0.477,0.47028658210061564
8.79,12.76,0.57,0.2722986512297133
9.43,4.29,0.543,0.9630854156305517
8.72,3.45,0.107,1.4363618098534512
9.72,3.29,1.433,1.077608204100051
8.85,-0.8,1.736,2.653820026016113
8.78,52.9,1.12,-0.9589113440703713
8.77,1.03,1.007,2.466325550589656
7.77,2.72,1.582,2.0228621919316025
8.17,2.08,0.992,2.0958733300744767
4.46,23.04,0.153,1.491035050497651
7.98,8.5,0.498,0.9491621485714145
8.72,1.91,1.462,1.9499332655045447
9.23,15.49,0.88,-0.07210283551841243
6.78,5.55,0.169,1.799414033754647
8.84,13.24,0.647,0.22022402979263767
7.98,11.39,0.652,0.6949525518417993
9.79,2.21,0.694,1.3952154526297789
9.48,13.37,0.797,-0.04426281452396878
6.2,12.33,0.155,1.338073846808537
9.12,0.72,1.2,2.6373350071374633
8.32,4.07,0.95,1.45281118154956
8.26,2.95,1.136,1.756355968043674
10.31,2.9,1.6,0.9512040042020876
7.27,2.45,0.206,2.313667831270935
8.01,9.82,0.528,0.8117770244261007
9.11,12.01,0.576,0.19691398519418826
7.13,17.14,0.447,0.6799783648256412
8.48,6.67,0.494,0.959748332166902
7.51,1.26,1.393,2.7952589097648746
8.07,3.41,1.077,1.7064912420150045
7.76,2.78,1.216,2.0079104081638475
9.87,9.36,0.546,0.10944830252378993
7.13,4.23,1.058,1.8953192652499156
6.52,5.03,0.091,1.9888640298881455
9.4,4.81,0.505,0.8757098472523364
8.95,2.03,1.15,1.8050079241735744
9.47,18.38,0.822,-0.31669101410018496
9.62,10.82,0.682,0.08354547845889897
9.94,18.36,0.956,-0.5037453537304468
7.99,3.77,1.26,1.651317299588414
7.34,19.45,1.049,0.48616078867654694
8.67,3.0,1.333,1.5777574905606753
6.95,3.83,0.335,2.053602452062755
6.09,11.4,1.022,1.4501902973270546
8.52,1.16,0.267,2.4630840215461633
9.62,2.5,1.412,1.3561199826559251
8.75,5.91,0.431,0.9568250382374892
8.51,1.95,0.37,2.0159307772749644
8.89,3.3,0.996,1.406972120244225
8.11,4.76,0.889,1.400786094559014
8.44,6.2,1.177,1.0392166210034923
6.71,5.77,1.115,1.7936483736885371
9.39,2.93,0.337,1.3102647592917809
9.95,7.41,0.4,0.2803635840413438
8.55,8.48,0.546,0.7232082954865721
8.21,-0.07,1.445,5.0258039199714855
8.86,9.18,0.611,0.5303146375975153
9.06,2.22,1.117,1.6832940510987224
8.52,4.03,0.222,1.3813899077177811
9.64,4.92,0.447,0.760069794465279
8.45,4.78,0.565,1.2611442067757626
7.81,3.75,1.531,1.7279374645445624
6.76,11.66,0.193,1.1626028991540096
6.78,4.93,1.075,1.9023061614455397
8.72,3.58,1.154,1.4042339467122509
7.23,1.92,0.685,2.5413975425929007
8.56,1.58,1.51,2.1786858260911544
8.01,2.69,1.048,1.9364954399951841
8.83,3.43,0.425,1.3974117599144589
7.89,5.32,0.546,1.3921767354099037
8.19,10.1,0.493,0.7153572524347147
8.0,4.22,0.155,1.5493750980766523
8.46,2.54,0.986,1.8063325667601233
9.96,3.21,0.415,1.0029899351902554
9.68,4.98,0.394,0.7335413144805649
8.38,7.17,0.214,0.9369616886643997
8.99,6.1,0.494,0.8333403299784659
8.12,8.15,0.486,0.9296847825200469
9.3,5.23,0.339,0.8429966222654512
9.17,4.2,0.383,1.0855014192041992
12.07,13.82,1.074,-1.1090160860763594
8.66,1.64,1.444,2.106312303904604
8.2,7.8,0.309,0.9358107946190394
7.55,8.51,0.22,1.1201408798308243
6.5,9.39,0.294,1.454668815467778
8.0,13.18,0.593,0.5601691794840178
9.18,1.87,0.983,1.7843167869270022
8.01,8.29,0.463,0.958890938899453
6.76,3.3,1.591,2.2589721202442252
8.23,5.1,0.327,1.2928596478041272
6.26,8.79,1.079,1.6080222498524563
12.79,41.15,-0.056,-2.344739679096577
9.48,-1.29,1.301,1.986820579401502
9.76,4.47,0.496,0.7953849537361272
9.63,10.68,0.458,0.0908574946149244
9.6,10.79,0.602,0.09395711063417878
9.16,3.46,0.326,1.2578478024144466
9.61,-1.42,0.011,1.8514233112338871
8.68,9.77,0.518,0.5482108725624542
9.11,5.74,0.461,0.8381762152040532
8.03,7.63,0.563,1.0229509240902392
7.41,16.26,0.458,0.6137589174839011
